pos,name,gameDate,team,opp,salary,fppg,fpmax,fpmin,floor,ceil,average
"SG","Eric Bledsoe","2015-11-22","PHO","NOP","8400","37.84","55.6","21.8","28.21","47.47","37.84"
"SG","Eric Gordon","2015-11-22","NOP","PHO","6000","27.39","36.1","16.4","21.07","33.71","27.39"
"SF","Evan Turner","2015-11-22","BOS","BKN","5300","20.46","35","10.3","11.46","29.46","20.46"
"C","Festus Ezeli","2015-11-22","GSW","DEN","4400","20.53","30.4","10","14.57","26.48","20.525"
"SG","Gary Harris","2015-11-22","DEN","GSW","4100","17.08","27.3","7.7","10.24","23.91","17.075"
"SG","Gerald Henderson","2015-11-22","POR","LAL","3700","9.04","14.4","4.2","4.97","13.11","9.04"
"SF","Harrison Barnes","2015-11-22","GSW","DEN","5400","24.26","34.3","13.3","17.53","30.98","24.255"
"SG","Ian Clark","2015-11-22","GSW","DEN","3500","6.01","20.1","-0.8","0.39","11.63","6.01"
"PG","Isaiah Thomas","2015-11-22","BOS","BKN","7500","33.11","46","21.6","25.28","40.93","33.105"
"PG","Ish Smith","2015-11-22","NOP","PHO","5900","27.38","40.6","7.9","16.87","37.88","27.375"
"PG","J.J. Barea","2015-11-22","DAL","OKC","3700","16.05","26.6","-0.8","9","23.1","16.05"
"PF","J.J. Hickson","2015-11-22","DEN","GSW","4200","17.08","42.1","3.8","5.33","28.83","17.08"
"SG","J.J. Redick","2015-11-22","LAC","TOR","4500","18.01","28","12","13.12","22.9","18.01"
"SF","Jae Crowder","2015-11-22","BOS","BKN","5400","26.21","38","17.3","20.18","32.24","26.21"
"SG","Jamal Crawford","2015-11-22","LAC","TOR","4800","19.82","55.2","7","8.09","31.55","19.82"
"PG","Jameer Nelson","2015-11-22","DEN","GSW","4600","17.54","28.8","6.5","11.38","23.69","17.535"
"SF","James Johnson","2015-11-22","TOR","LAC","3500","10.45","21.1","-1","2.48","18.42","10.45"
"PF","James Michael McAdoo","2015-11-22","GSW","DEN","3500","5.96","18.9","1.5","0.15","11.77","5.96"
"PF","Jared Sullinger","2015-11-22","BOS","BKN","6000","27.27","39.1","14.1","20.06","34.48","27.27"
"PG","Jarrett Jack","2015-11-22","BKN","BOS","6300","29.55","48.3","13.9","18.28","40.82","29.55"
"PF","Jason Thompson","2015-11-22","GSW","DEN","3700","5.4","14.8","1.2","0.57","10.23","5.4"
"PF","Jeremy Evans","2015-11-22","DAL","OKC","3500","5.83","18.2","-1","-0.56","12.22","5.83"
"SG","Joe Johnson","2015-11-22","BKN","BOS","6000","23.15","39.4","6.9","13.2","33.1","23.15"
"PF","Joffrey Lauvergne","2015-11-22","DEN","GSW","4000","21.93","24.9","19","19.52","24.34","21.93"
"SG","John Jenkins","2015-11-22","DAL","OKC","3600","13","26.7","5.9","3.31","22.69","13"
"PF","Jon Leuer","2015-11-22","PHO","NOP","3500","14.15","28.9","5.4","7","21.3","14.15"
"PF","Jonas Jerebko","2015-11-22","BOS","BKN","3500","8","15.1","2.4","3.96","12.04","8"
"C","Jonas Valanciunas","2015-11-22","TOR","LAC","5700","26.08","39","8.6","18.92","33.23","26.075"
"PG","Jordan Clarkson","2015-11-22","LAL","POR","5900","22.67","38.6","11.9","14.4","30.94","22.67"
"PF","Jordan Mickey","2015-11-22","BOS","BKN","3500","6.05","6.2","5.9","5.9","6.2","6.05"
"PF","Josh Smith","2015-11-22","LAC","TOR","3900","13.43","18.6","5.2","8.54","18.33","13.435"
"PG","Jrue Holiday","2015-11-22","NOP","PHO","5600","21.03","29.4","12.2","15.63","26.44","21.035"
"PF","Julius Randle","2015-11-22","LAL","POR","5700","25.51","54","1.9","12.8","38.21","25.505"
"SF","Justin Anderson","2015-11-22","DAL","OKC","3500","6.85","15.7","1.2","0.99","12.71","6.85"
"C","Kelly Olynyk","2015-11-22","BOS","BKN","3800","17.02","40.4","5.4","7.32","26.72","17.02"
"C","Kendrick Perkins","2015-11-22","NOP","PHO","3500","9.53","16.3","3.5","4.28","14.78","9.53"
"PF","Kenneth Faried","2015-11-22","DEN","GSW","6500","26.51","43.5","10.4","16.76","36.26","26.51"
"SF","Kevin Durant","2015-11-22","OKC","DAL","10300","43.08","64.4","28.2","30.57","55.58","43.075"
"SG","Klay Thompson","2015-11-22","GSW","DEN","6300","24.98","33.5","13.4","19.17","30.8","24.985"
"SG","Kobe Bryant","2015-11-22","LAL","POR","7200","24.5","34.3","19.3","20.33","28.67","24.5"
"SF","Kostas Papanikolaou","2015-11-22","DEN","GSW","3500","6.9","13.7","0.2","1.81","11.99","6.9"
"PG","Kyle Lowry","2015-11-22","TOR","LAC","8700","38.81","54","22.3","30.29","47.32","38.805"
"SF","Kyle Singler","2015-11-22","OKC","DAL","3500","6.22","12.6","-1","1.9","10.54","6.22"
"SG","Lance Stephenson","2015-11-22","LAC","TOR","3500","11.09","22","-1","4.44","17.74","11.09"
"PF","Larry Nance","2015-11-22","LAL","POR","3500","9.34","18.1","5.4","5.39","13.29","9.34"
"SG","Leandro Barbosa","2015-11-22","GSW","DEN","3500","11.22","18.5","4.5","7.45","14.98","11.215"
"SG","Louis Williams","2015-11-22","LAL","POR","4700","20.62","41","14.5","13.39","27.85","20.62"
"SF","Luc Richard Mbah a Moute","2015-11-22","LAC","TOR","3500","5.5","13.4","1.5","1.32","9.68","5.5"
"C","Lucas Nogueira","2015-11-22","TOR","LAC","3500","3.5","5","2","2","5","3.5"
"SF","Luis Montero","2015-11-22","POR","LAL","3500","1.6","3","0.2","0.2","3","1.6"
"PF","Luis Scola","2015-11-22","TOR","LAC","4400","20","38.9","7.6","11.28","28.72","20"
"SF","Luke Babbitt","2015-11-22","NOP","PHO","3600","13.27","21.1","6.4","8.49","18.05","13.27"
"PG","Marcelo Huertas","2015-11-22","LAL","POR","3500","9.9","16.1","1.7","5.58","14.22","9.9"
"PG","Marcus Smart","2015-11-22","BOS","BKN","5300","19.21","32.9","9.3","10.58","27.85","19.215"
"SG","Markel Brown","2015-11-22","BKN","BOS","3500","7.3","14.4","3","3.02","11.58","7.3"
"PF","Markieff Morris","2015-11-22","PHO","NOP","5300","20.65","29.6","7.2","13.11","28.19","20.65"
"PF","Marreese Speights","2015-11-22","GSW","DEN","3500","10.53","22.3","3","4.81","16.24","10.525"
"C","Mason Plumlee","2015-11-22","POR","LAL","5700","25.8","37.2","12.8","18.34","33.26","25.8"
"SF","Metta World Peace","2015-11-22","LAL","POR","3500","13.7","20.5","5.2","7.92","19.48","13.7"
"C","Meyers Leonard","2015-11-22","POR","LAL","4400","16.94","28.1","4.6","9.25","24.64","16.945"
"SF","Mike Miller","2015-11-22","DEN","GSW","3500","5.28","11.4","1.4","1.59","8.97","5.28"
"PF","Mirza Teletovic","2015-11-22","PHO","NOP","3700","12.82","25.5","2","4.81","20.83","12.82"
"PF","Mitch McGary","2015-11-22","OKC","DAL","3500","3.85","11.3","-2","-0.94","8.64","3.85"
"SF","Moe Harkless","2015-11-22","POR","LAL","3500","12.86","31","1.2","5.28","20.44","12.86"
"PF","Nick Collison","2015-11-22","OKC","DAL","3600","9.38","18.9","-1","2.66","16.09","9.375"
"SG","Nick Young","2015-11-22","LAL","POR","3500","13.95","29.9","7.6","6.97","20.94","13.955"
"C","Nikola Jokic","2015-11-22","DEN","GSW","4000","15.25","47.4","1","3.66","26.84","15.25"
"PF","Noah Vonleh","2015-11-22","POR","LAL","3500","7.15","12.7","1","3.69","10.6","7.145"
"SG","Norman Powell","2015-11-22","TOR","LAC","3500","5.46","15.3","1.2","0.32","10.6","5.46"
"C","Omer Asik","2015-11-22","NOP","PHO","3500","7.8","13.4","1.2","3.54","12.06","7.8"
"SF","P.J. Tucker","2015-11-22","PHO","NOP","4300","15.59","28.4","3.2","9.2","21.99","15.595"
"PG","Pablo Prigioni","2015-11-22","LAC","TOR","3600","6.75","19.3","1","-0.65","14.15","6.75"
"SG","Pat Connaughton","2015-11-22","POR","LAL","3500","1.73","5","-1","-0.75","4.21","1.73"
"PF","Patrick Patterson","2015-11-22","TOR","LAC","3600","12.25","21.9","3.9","6.3","18.19","12.245"
"SF","Paul Pierce","2015-11-22","LAC","TOR","3600","13.64","24.1","2.9","6.98","20.29","13.635"
"SG","Randy Foye","2015-11-22","DEN","GSW","3500","8.95","18.7","-1","2.71","15.18","8.945"
"PG","Raymond Felton","2015-11-22","DAL","OKC","3500","14.53","31.8","5.4","6.2","22.86","14.53"
"C","Robert Sacre","2015-11-22","LAL","POR","3500","3.4","3.4","3.4","3.4","3.4","3.4"
"SF","Rondae Hollis-Jefferson","2015-11-22","BKN","BOS","3800","16.83","30.6","5.1","8.69","24.96","16.825"
"PG","Ronnie Price","2015-11-22","PHO","NOP","3500","9.4","15.9","-2","3.13","15.67","9.4"
"C","Roy Hibbert","2015-11-22","LAL","POR","5400","23.39","37","12.4","15.8","30.99","23.395"
"PG","Russell Westbrook","2015-11-22","OKC","DAL","11900","54.24","71.2","39.8","45.16","63.33","54.245"
"PF","Ryan Anderson","2015-11-22","NOP","PHO","6600","29.05","43.9","14.2","20.54","37.55","29.045"
"C","Salah Mejri","2015-11-22","DAL","OKC","3500","3.67","7.6","1.2","0.86","6.48","3.67"
"PF","Serge Ibaka","2015-11-22","OKC","DAL","6600","27.82","41.4","12.1","18.47","37.16","27.815"
"SF","Sergey Karasev","2015-11-22","BKN","BOS","3500","3.9","7.5","1","1.2","6.6","3.9"
"PG","Shane Larkin","2015-11-22","BKN","BOS","4300","15.25","26.6","1.7","7.61","22.9","15.255"
"PG","Shaun Livingston","2015-11-22","GSW","DEN","3500","10.76","15.8","5.2","8.25","13.27","10.76"
"SF","Sonny Weems","2015-11-22","PHO","NOP","3500","3.98","8.1","1.4","1.52","6.43","3.975"
"PG","Stephen Curry","2015-11-22","GSW","DEN","11100","50.16","77.3","33.7","38.85","61.48","50.165"
"SF","Steve Novak","2015-11-22","OKC","DAL","3500","4.2","4.2","4.2","4.2","4.2","4.2"
"C","Steven Adams","2015-11-22","OKC","DAL","4100","17.15","27.6","4.4","10.44","23.86","17.15"
"SF","T.J. Warren","2015-11-22","PHO","NOP","3700","16.04","27.8","1.2","8","24.07","16.035"
"C","Tarik Black","2015-11-22","LAL","POR","3500","10.22","15.6","1.2","5.11","15.32","10.215"
"SG","Terrence Ross","2015-11-22","TOR","LAC","3500","10.29","23.8","2","2.71","17.86","10.285"
"PG","Terry Rozier","2015-11-22","BOS","BKN","3500","5.02","10.7","1.2","1.64","8.4","5.02"
"PF","Thaddeus Young","2015-11-22","BKN","BOS","6400","30.22","47.5","16.4","21.75","38.69","30.22"
"PF","Thomas Robinson","2015-11-22","BKN","BOS","3500","10.71","22.4","2.8","4.76","16.65","10.705"
"PG","Tim Frazier","2015-11-22","POR","LAL","3500","3.87","6.7","1.4","1.69","6.05","3.87"
"PG","Toney Douglas","2015-11-22","NOP","PHO","3500","14.05","25.6","2","6.53","21.58","14.055"
"C","Tyler Zeller","2015-11-22","BOS","BKN","3700","8.59","15","1.7","4.3","12.87","8.585"
"C","Tyson Chandler","2015-11-22","PHO","NOP","5100","20.4","35.9","5.8","11.76","29.04","20.4"
"SG","Wayne Ellington","2015-11-22","BKN","BOS","3500","8.06","20.8","2.7","3.27","12.85","8.06"
"SF","Wesley Johnson","2015-11-22","LAC","TOR","3500","9.87","18.6","1.2","4.88","14.86","9.87"
"SG","Wesley Matthews","2015-11-22","DAL","OKC","4700","16.14","37.7","0.7","7.41","24.87","16.14"
"SG","Will Barton","2015-11-22","DEN","GSW","5300","26.02","44.4","8.9","16.48","35.57","26.025"
"C","Zaza Pachulia","2015-11-22","DAL","OKC","6000","26.62","38.4","9.4","17.6","35.63","26.615"
