name,pos,team,opp,def_pos_Pts_48,projected_minutes,projected_FD_FP,FD_salary
"C","DeMarcus Cousins","SAC","ORL","0.97908","35.5","39.72","10600"
"SF","Robert Covington","PHI","MIA","0.823523","25.1","20.5","5500"
"SG","Jared Cunningham","CLE","ATL","0.805122","2.4","1.34","3500"
"SG","Seth Curry","SAC","ORL","0.709618","0.1","0","3500"
"C","Dewayne Dedmon","ORL","SAC","1.04816","18.1","15.82","3700"
"PG","Matthew Dellavedova","CLE","ATL","0.860737","24","16.29","4100"
"SF","Luol Deng","MIA","PHI","0.996094","30.1","22.43","5300"
"PF","Boris Diaw","SA","MEM","1.00675","19.5","14.88","3900"
"PG","Goran Dragic","MIA","PHI","0.921553","33.3","26.88","5600"
"SF","Jared Dudley","WSH","DET","0.672333","22.8","14.63","3700"
"C","Tim Duncan","SA","MEM","0.833333","31.4","33.33","7100"
"SF","Cleanthony Early","NY","HOU","0.885747","1.4","0.81","3500"
"SG","Monta Ellis","IND","MIL","0.70191","36.4","30.4","6700"
"PG","Tyler Ennis","MIL","IND","0.744358","18.7","12.36","3500"
"SG","Evan Fournier","ORL","SAC","0.83276","35.5","27.55","5900"
"PF","Channing Frye","ORL","SAC","1.02144","16.9","11.76","3500"
"SG","Langston Galloway","NY","HOU","0.801753","28.7","21.93","4700"
"SF","Rudy Gay","SAC","ORL","0.73901","37.3","35.32","7500"
"SF","Paul George","IND","MIL","0.838108","36.9","34.45","9500"
"SG","Manu Ginobili","SA","MEM","0.729913","27.9","27.14","4900"
"PF","Drew Gooden","WSH","DET","0.997708","2.5","1.99","3500"
"PF","Aaron Gordon","ORL","SAC","1.02144","22.5","18.87","4000"
"C","Marcin Gortat","WSH","DET","0.78875","31.8","30.93","5900"
"PG","Jerian Grant","NY","HOU","0.921719","19.9","15.24","3600"
"PF","Jerami Grant","PHI","MIA","0.851345","27.9","22.42","4400"
"SG","Danny Green","SA","MEM","0.729913","30.1","21.65","4200"
"SG","Gerald Green","MIA","PHI","0.67526","23.1","16.57","3500"
"SG","Tim Hardaway Jr.","ATL","CLE","0.786476","0.1","0","3900"
"SF","Tobias Harris","ORL","SAC","0.775868","31.4","26.97","6800"
"SG","Joe Harris","CLE","ATL","0.805122","0.1","0","3500"
"PF","Udonis Haslem","MIA","PHI","1.03731","2.3","1.57","3500"
"PF","John Henson","MIL","IND","0.838368","14.6","12.31","3700"
"SF","Mario Hezonja","ORL","SAC","0.775868","20.4","15.62","3500"
"PF","Nene Hilario","WSH","DET","0.997708","22.3","18.13","4100"
"C","Jordan Hill","IND","MIL","0.894792","25.8","23.32","4800"
"PG","George Hill","IND","MIL","0.798455","36.3","32.93","6300"
"SG","Solomon Hill","IND","MIL","0.70191","3.1","1.8","3500"
"SG","Justin Holiday","ATL","CLE","0.786476","15.3","10.28","3500"
"PF","Richaun Holmes","PHI","MIA","0.851345","17.2","12.24","3700"
"C","Al Horford","ATL","CLE","0.848889","33.9","34.38","7500"
"PF","Kris Humphries","WSH","DET","0.997708","25.9","20.02","4000"
"SF","Damien Inglis","MIL","IND","0.713576","1.3","0.66","3500"
"PG","Pierre Jackson","PHI","MIA","0.751174","1.5","0.91","0"
"SF","LeBron James","CLE","ATL","0.693814","37.2","41.08","10100"
"SF","Richard Jefferson","CLE","ATL","0.693814","26.6","15.75","3500"
"PG","Tyler Johnson","MIA","PHI","0.921553","21.8","15.23","4000"
"SF","James Jones","CLE","ATL","0.693814","2.6","1.61","3500"
"C","Sasha Kaun","CLE","ATL","1.09111","0.1","0","3500"
"SG","Kyle Korver","ATL","CLE","0.786476","30.1","19.64","4800"
"C","Kosta Koufos","SAC","ORL","0.97908","25.7","20.49","3800"
"SF","Kawhi Leonard","SA","MEM","0.775399","37","38.44","8600"
"C","Robin Lopez","NY","HOU","0.994514","26.5","21.3","4400"
"PF","Kevin Love","CLE","ATL","0.881122","34.8","33.24","7900"
"PG","Shelvin Mack","ATL","CLE","0.761649","2.2","1.59","3600"
"C","Ian Mahinmi","IND","MIL","0.894792","26.6","17.83","4800"
"C","Boban Marjanovic","SA","MEM","0.833333","8","5.15","3500"
"SG","O.J. Mayo","MIL","IND","0.802273","22.9","15.66","3700"
"PG","Ray McCallum","SA","MEM","0.93783","1.4","1.02","3500"
"PG","T.J. McConnell","PHI","MIA","0.751174","29.6","23.99","5100"
"SG","Ben McLemore","SAC","ORL","0.709618","20.6","12.55","3700"
"PF","Josh McRoberts","MIA","PHI","1.03731","1.5","0.71","3500"
"SF","Khris Middleton","MIL","IND","0.713576","35","23.85","5600"
"SF","C.J. Miles","IND","MIL","0.838108","29.5","20.47","4800"
"PG","Patrick Mills","SA","MEM","0.93783","22.1","12.98","3900"
"PF","Paul Millsap","ATL","CLE","0.789236","34.8","35.93","8500"
"C","Greg Monroe","MIL","IND","0.969201","33.9","33.4","7700"
"C","Timofey Mozgov","CLE","ATL","1.09111","27.2","23.31","4000"
"PF","Mike Muscala","ATL","CLE","0.789236","1.4","0.81","3500"
"PG","Shabazz Napier","ORL","SAC","0.870191","13.6","9.32","3500"
"SG","Gary Neal","WSH","DET","0.79575","24.1","16.49","3500"
"PF","Andrew Nicholson","ORL","SAC","1.02144","3.3","2.68","3500"
"PF","Nerlens Noel","PHI","MIA","0.851345","27.8","25.73","6700"
"C","Jahlil Okafor","PHI","MIA","0.905875","34.4","28.12","6500"
"SG","Victor Oladipo","ORL","SAC","0.83276","35.6","33.56","7500"
"C","Kyle O'Quinn","NY","HOU","0.994514","17.2","14.35","3800"
"SF","Kelly Oubre","WSH","DET","0.672333","4.8","2.89","3500"
"PF","Jabari Parker","MIL","IND","0.838368","26","15.87","5500"
"PG","Tony Parker","SA","MEM","0.93783","30.6","23.46","5200"
"PG","Elfrid Payton","ORL","SAC","0.870191","33.8","29.84","6900"
"C","Miles Plumlee","MIL","IND","0.969201","6.9","4.74","3500"
"SF","Otto Porter","WSH","DET","0.672333","31.2","20.96","5700"
"PF","Kristaps Porzingis","NY","HOU","1.05915","26.4","22.02","6000"
"SG","Josh Richardson","MIA","PHI","0.67526","4.4","2.67","3500"
"SF","Glenn Robinson III","IND","MIL","0.838108","14","8.18","3500"
"PG","Rajon Rondo","SAC","ORL","0.979878","32.7","31.18","8000"
"SF","JaKarr Sampson","PHI","MIA","0.823523","19.2","12.99","3500"
"PG","Dennis Schroder","ATL","CLE","0.761649","25.4","22.64","5100"
"SF","Mike Scott","ATL","CLE","0.757795","14.7","10.17","3500"
"SF","Thabo Sefolosha","ATL","CLE","0.757795","21.6","15.41","3800"
"PF","Kevin Seraphin","NY","HOU","1.05915","5.2","4.6","3800"
"PG","Ramon Sessions","WSH","DET","0.781792","17.8","13.21","3900"
"SG","J.R. Smith","CLE","ATL","0.805122","25.7","18.91","5000"
"PF","Jason Smith","ORL","SAC","1.02144","4.6","3.64","3600"
"C","Tiago Splitter","ATL","CLE","0.848889","17.5","13.94","3500"
"SG","Nik Stauskas","PHI","MIA","0.673437","28.3","17.38","4000"
"PF","Jarnell Stokes","MIA","PHI","1.03731","2.6","2.21","3500"
"PF","Amar'e Stoudemire","MIA","PHI","1.03731","5.3","4.55","3800"
"SG","Rodney Stuckey","IND","MIL","0.70191","26.1","19.28","4700"
"C","Walter Tavares","ATL","CLE","0.848889","1.4","0.91","3500"
"PG","Jeff Teague","ATL","CLE","0.761649","33.5","28.74","7200"
"PG","Garrett Temple","WSH","DET","0.781792","14.6","9.97","3600"
"SF","Lance Thomas","NY","HOU","0.885747","5.8","2.79","3500"
"PF","Tristan Thompson","CLE","ATL","0.881122","27.2","22.12","5300"
"SF","Hollis Thompson","PHI","MIA","0.823523","27.5","16.68","3800"
"PF","Myles Turner","IND","MIL","0.983385","0","0","3500"
"PG","Beno Udrih","MIA","PHI","0.921553","17.1","12.16","3500"
"C","Anderson Varejao","CLE","ATL","1.09111","6.8","4.93","3500"
"PG","Greivis Vasquez","MIL","IND","0.744358","26.6","19.87","4000"
"SG","Rashad Vaughn","MIL","IND","0.802273","2.7","1.63","3500"
"C","Nikola Vucevic","ORL","SAC","1.04816","33.1","33.94","7500"
"SG","Sasha Vujacic","NY","HOU","0.801753","6.2","3.88","3500"
"SG","Dwyane Wade","MIA","PHI","0.67526","33.6","31.09","7000"
"PG","John Wall","WSH","DET","0.781792","33","31.48","9100"
"PG","C.J. Watson","ORL","SAC","0.870191","2.2","1.51","3600"
"PF","David West","SA","MEM","1.00675","17.1","12.01","3900"
"C","Hassan Whiteside","MIA","PHI","1.01275","33.3","35.66","8500"
"C","Shayne Whittington","IND","MIL","0.894792","0.1","0","3500"
"PG","Mo Williams","CLE","ATL","0.860737","29.3","26.25","6200"
"PF","Derrick Williams","NY","HOU","1.05915","15.2","11.21","3500"
"SF","Justise Winslow","MIA","PHI","0.996094","29.4","20.82","3600"
"PF","Christian Wood","PHI","MIA","0.851345","1.3","0.81","3700"
"PG","Tony Wroten","PHI","MIA","0.751174","0","0","0"
"SG","Joseph Young","IND","MIL","0.70191","8.2","5.06","3500"
