pos,name,gameDate,team,opp,salary,fppg,fpmax,fpmin,floor,ceil,average
"SG","Chris Johnson","2015-11-23","UTA","OKC","3500","4.3","9.5","1.2","1.32","7.28","4.3"
"PF","Christian Wood","2015-11-23","PHI","MIN","3500","10.79","30.6","2","1.95","19.62","10.785"
"SF","Cleanthony Early","2015-11-23","NYK","MIA","3500","4.3","6.7","1.2","2","6.6","4.3"
"PF","Cody Zeller","2015-11-23","CHA","SAC","3800","16.44","25.7","8","10.49","22.39","16.44"
"PF","Cory Jefferson","2015-11-23","PHO","SAS","3500","4.4","4.4","4.4","4.4","4.4","4.4"
"PG","D.J. Augustin","2015-11-23","OKC","UTA","3500","12.13","21.9","0.5","5.82","18.44","12.13"
"SF","Damien Inglis","2015-11-23","MIL","DET","3500","5.4","10.3","1.2","1.85","8.95","5.4"
"SF","Damjan Rudez","2015-11-23","MIN","PHI","3500","2.06","5.7","-1","-0.19","4.31","2.06"
"SG","Danny Green","2015-11-23","SAS","PHO","4100","16.95","23.6","12","13.37","20.53","16.95"
"PG","Darren Collison","2015-11-23","SAC","CHA","5200","21.36","36.5","10.5","14.47","28.24","21.355"
"PF","David West","2015-11-23","SAS","PHO","3800","12.53","27.8","2.4","5.54","19.52","12.53"
"C","DeMarcus Cousins","2015-11-23","SAC","CHA","10600","44.71","60.4","25.3","34.46","54.97","44.715"
"PF","Derrick Favors","2015-11-23","UTA","OKC","8100","33.95","61.4","8.6","21.16","46.75","33.955"
"PF","Derrick Williams","2015-11-23","NYK","MIA","3500","12.59","33.9","2","5.03","20.16","12.595"
"SG","Devin Booker","2015-11-23","PHO","SAS","3500","7.13","19.6","-1","0.06","14.2","7.13"
"SG","Devyn Marble","2015-11-23","ORL","CLE","3500","3.2","3.2","3.2","3.2","3.2","3.2"
"C","Dewayne Dedmon","2015-11-23","ORL","CLE","3700","14.85","30.8","1","7.26","22.44","14.85"
"SG","Dion Waiters","2015-11-23","OKC","UTA","4600","19.18","30","10.5","13.32","25.03","19.175"
"SG","Dwyane Wade","2015-11-23","MIA","NYK","7300","31.14","48.4","18.4","21.72","40.56","31.14"
"PG","Elfrid Payton","2015-11-23","ORL","CLE","6900","25.9","48.4","3.4","14.95","36.85","25.9"
"SF","Elijah Millsap","2015-11-23","UTA","OKC","3500","5.22","16.3","1","-0.38","10.82","5.22"
"C","Enes Kanter","2015-11-23","OKC","UTA","6300","25.04","39.8","17.2","18.82","31.26","25.04"
"SG","Eric Bledsoe","2015-11-23","PHO","SAS","8400","38.27","55.6","21.8","28.9","47.64","38.27"
"PF","Eric Moreland","2015-11-23","SAC","CHA","3500","2.53","5.2","1.2","0.65","4.42","2.535"
"PF","Ersan Ilyasova","2015-11-23","DET","MIL","4500","17.27","32.2","6.9","9.4","25.13","17.265"
"SG","Evan Fournier","2015-11-23","ORL","CLE","5900","29.77","44","12.3","20.09","39.45","29.77"
"PF","Frank Kaminsky","2015-11-23","CHA","SAC","3700","10.65","21.1","-1","3.97","17.32","10.645"
"SG","Gerald Green","2015-11-23","MIA","NYK","3500","10.35","19.7","5.2","5.59","15.11","10.35"
"SG","Giannis Antetokounmpo","2015-11-23","MIL","DET","7000","31.17","46","19.6","23.42","38.91","31.165"
"PG","Goran Dragic","2015-11-23","MIA","NYK","5500","20.91","32","6.9","14.04","27.78","20.91"
"SF","Gordon Hayward","2015-11-23","UTA","OKC","6600","27.25","39.7","14.5","20.29","34.22","27.255"
"C","Gorgui Dieng","2015-11-23","MIN","PHI","4000","15.35","29.9","4.2","9.21","21.49","15.35"
"C","Greg Monroe","2015-11-23","MIL","DET","7700","34.87","52.8","15","25.55","44.19","34.87"
"PG","Greivis Vasquez","2015-11-23","MIL","DET","3800","15.88","30.9","3.2","7.32","24.45","15.885"
"C","Hassan Whiteside","2015-11-23","MIA","NYK","8500","37.43","54.8","13.2","26.04","48.81","37.425"
"SF","Hollis Thompson","2015-11-23","PHI","MIN","3600","15.79","26.2","7.3","10","21.57","15.785"
"PG","Isaiah Canaan","2015-11-23","PHI","MIN","4000","15.96","35.1","4","7.43","24.5","15.965"
"SG","J.R. Smith","2015-11-23","CLE","ORL","5100","17.13","28.9","-2","7.44","26.82","17.13"
"PF","Jabari Parker","2015-11-23","MIL","DET","5400","15","23.1","7.7","9.02","20.98","15"
"C","Jahlil Okafor","2015-11-23","PHI","MIN","6400","29.97","43.5","18.2","21.65","38.3","29.975"
"SF","JaKarr Sampson","2015-11-23","PHI","MIN","3500","9.51","18.2","1","4.53","14.5","9.515"
"SG","James Anderson","2015-11-23","SAC","CHA","3500","6.56","19","1","0.84","12.27","6.555"
"SF","James Jones","2015-11-23","CLE","ORL","3500","6.24","13.2","-1","1.4","11.07","6.235"
"SG","Jared Cunningham","2015-11-23","CLE","ORL","3500","8.53","15.7","1","3.2","13.85","8.525"
"PF","Jarnell Stokes","2015-11-23","MIA","NYK","3500","2.4","2.4","2.4","2.4","2.4","2.4"
"PF","Jason Smith","2015-11-23","ORL","CLE","3600","10.69","19.5","3.6","4.73","16.64","10.685"
"C","Jeff Withey","2015-11-23","UTA","OKC","3500","13.3","22.4","4.2","4.2","22.4","13.3"
"PF","Jerami Grant","2015-11-23","PHI","MIN","4500","20.91","31.5","10.9","15.95","25.88","20.915"
"SG","Jeremy Lamb","2015-11-23","CHA","SAC","4600","20.85","32.3","6.8","14.36","27.34","20.85"
"PG","Jeremy Lin","2015-11-23","CHA","SAC","4600","20.7","28","10.7","15.34","26.06","20.7"
"PG","Jerian Grant","2015-11-23","NYK","MIA","3500","13.56","24.7","4","8.22","18.91","13.565"
"PG","Jerryd Bayless","2015-11-23","MIL","DET","4100","20.45","41.2","5.2","10.46","30.44","20.45"
"SG","Jodie Meeks","2015-11-23","DET","MIL","3600","3.4","3.4","3.4","3.4","3.4","3.4"
"SG","Joe Harris","2015-11-23","CLE","ORL","3500","2.4","3.9","1.2","1.3","3.5","2.4"
"SF","Joe Ingles","2015-11-23","UTA","OKC","3500","9.7","18.6","4.4","5","14.4","9.7"
"PF","John Henson","2015-11-23","MIL","DET","3600","13.72","36.5","2","3.72","23.72","13.72"
"C","Johnny O'Bryant","2015-11-23","MIL","DET","3500","11.39","28.3","2.7","4.3","18.48","11.39"
"PF","Jon Leuer","2015-11-23","PHO","SAS","3500","13.58","28.9","5.4","6.44","20.73","13.585"
"SG","Jonathon Simmons","2015-11-23","SAS","PHO","3500","5.3","9.4","1.2","1.2","9.4","5.3"
"PG","Jose Calderon","2015-11-23","NYK","MIA","4700","16.32","29.3","6.7","9.32","23.32","16.32"
"PF","Josh McRoberts","2015-11-23","MIA","NYK","3500","8.51","18.1","0.4","3.18","13.84","8.51"
"SG","Josh Richardson","2015-11-23","MIA","NYK","3500","3.9","11.6","-1","-1.38","9.18","3.9"
"SF","Justise Winslow","2015-11-23","MIA","NYK","3600","15.23","24.1","5.8","10.26","20.21","15.235"
"C","Karl-Anthony Towns","2015-11-23","MIN","PHI","7200","33.92","54.8","18.3","23.44","44.41","33.925"
"SF","Kawhi Leonard","2015-11-23","SAS","PHO","8500","37.65","48.6","31.5","32.29","43.01","37.65"
"PG","Kemba Walker","2015-11-23","CHA","SAC","7500","31.93","44.3","17.9","23.82","40.03","31.925"
"SG","Kentavious Caldwell-Pope","2015-11-23","DET","MIL","4900","21.38","27.8","14.2","16.74","26.01","21.375"
"SF","Kevin Durant","2015-11-23","OKC","UTA","10300","43.08","64.4","28.2","30.57","55.58","43.075"
"PF","Kevin Garnett","2015-11-23","MIN","PHI","3600","12.12","26","2.4","5.59","18.65","12.12"
"PF","Kevin Love","2015-11-23","CLE","ORL","8000","36.48","51.8","22.2","27.57","45.38","36.475"
"SG","Kevin Martin","2015-11-23","MIN","PHI","4600","18.78","28.8","3.7","12.4","25.15","18.775"
"PF","Kevin Seraphin","2015-11-23","NYK","MIA","3500","7.91","24","1.2","0.76","15.06","7.91"
"SF","Khris Middleton","2015-11-23","MIL","DET","5500","22.4","36.3","8.4","14.67","30.13","22.4"
"C","Kosta Koufos","2015-11-23","SAC","CHA","3800","19.58","29.4","8.6","13.91","25.26","19.585"
"PF","Kristaps Porzingis","2015-11-23","NYK","MIA","6300","27.65","54.8","13.7","16.39","38.91","27.65"
"SF","Kyle Anderson","2015-11-23","SAS","PHO","3600","9.57","29.9","2.7","1.96","17.19","9.575"
"C","Kyle O'Quinn","2015-11-23","NYK","MIA","3500","14.13","30.7","-1","4.74","23.53","14.135"
"SF","Kyle Singler","2015-11-23","OKC","UTA","3500","6.22","12.6","-1","1.9","10.54","6.22"
"PF","LaMarcus Aldridge","2015-11-23","SAS","PHO","7800","30.38","50.3","16.7","21.24","39.52","30.38"
"SF","Lance Thomas","2015-11-23","NYK","MIA","3500","9.91","20.6","0.2","3.49","16.33","9.91"
"SG","Langston Galloway","2015-11-23","NYK","MIA","4700","20.89","31.4","4","14.73","27.04","20.885"
"SF","LeBron James","2015-11-23","CLE","ORL","10100","45.72","59.9","30.9","37.34","54.09","45.715"
"PF","Lou Amundson","2015-11-23","NYK","MIA","3500","6.85","19.3","0.5","0.3","13.4","6.85"
"SF","Luol Deng","2015-11-23","MIA","NYK","5200","19.35","30.8","9.4","12.72","25.98","19.35"
"SG","Manu Ginobili","2015-11-23","SAS","PHO","4900","22.93","30.1","9.5","17.22","28.64","22.93"
"SG","Marco Belinelli","2015-11-23","SAC","CHA","3800","18.13","26.6","8","12","24.27","18.135"
"SF","Marcus Morris","2015-11-23","DET","MIL","6200","28.36","38.3","11.4","20.67","36.04","28.355"
"SF","Mario Hezonja","2015-11-23","ORL","CLE","3500","6.91","13.6","-1","2.47","11.35","6.91"
"PF","Markieff Morris","2015-11-23","PHO","SAS","5300","21.87","34.1","7.2","13.71","30.04","21.875"
"PF","Marvin Williams","2015-11-23","CHA","SAC","5100","24.4","35.4","8.7","17.4","31.4","24.4"
"C","Matt Bonner","2015-11-23","SAS","PHO","3500","1.1","1.2","1","1","1.2","1.1"
"PG","Matthew Dellavedova","2015-11-23","CLE","ORL","4200","18.88","28.5","8.5","13.02","24.73","18.875"
"PG","Michael Carter-Williams","2015-11-23","MIL","DET","6100","23.64","39.7","9.2","13.25","34.02","23.635"
"C","Miles Plumlee","2015-11-23","MIL","DET","3500","5.73","20.6","0.2","-0.46","11.92","5.73"
"PF","Mirza Teletovic","2015-11-23","PHO","SAS","3700","13.1","25.5","2","5.41","20.79","13.1"
"PF","Mitch McGary","2015-11-23","OKC","UTA","3500","3.85","11.3","-2","-0.94","8.64","3.85"
"PG","Mo Williams","2015-11-23","CLE","ORL","6200","26.87","44.2","11.5","17.16","36.59","26.875"
"SF","Nemanja Bjelica","2015-11-23","MIN","PHI","4000","18.62","39.7","5.2","9.51","27.73","18.62"
"PF","Nerlens Noel","2015-11-23","PHI","MIN","6500","25.32","46.4","3.6","13.15","37.48","25.315"
"PF","Nick Collison","2015-11-23","OKC","UTA","3600","10.29","18.9","-1","3.36","17.22","10.29"
"SF","Nicolas Batum","2015-11-23","CHA","SAC","6800","28.23","42.6","10.2","18.96","37.49","28.225"
"SG","Nik Stauskas","2015-11-23","PHI","MIN","4000","16.9","31.1","-2","8.2","25.6","16.9"
"C","Nikola Vucevic","2015-11-23","ORL","CLE","7500","31.7","45.4","13.4","21.77","41.63","31.7"
"SG","O.J. Mayo","2015-11-23","MIL","DET","3600","10.8","11.9","9.7","9.7","11.9","10.8"
"SF","Omri Casspi","2015-11-23","SAC","CHA","4200","19.94","30.3","9.1","13.23","26.64","19.935"
"SF","P.J. Hairston","2015-11-23","CHA","SAC","3500","9.11","16","5.5","5.56","12.67","9.115"
"SF","P.J. Tucker","2015-11-23","PHO","SAS","4300","16.36","28.4","3.2","9.66","23.06","16.36"
"PG","Patty Mills","2015-11-23","SAS","PHO","3800","16.07","31.7","4.7","7.68","24.46","16.07"
"PF","Quincy Acy","2015-11-23","SAC","CHA","3500","4.73","10.6","1.2","1.54","7.93","4.735"
"PG","Rajon Rondo","2015-11-23","SAC","CHA","8000","37.37","56","18.2","24.5","50.23","37.365"
"SG","Rashad Vaughn","2015-11-23","MIL","DET","3500","5.07","13.4","-1","0.45","9.7","5.075"
"SF","Rasual Butler","2015-11-23","SAS","PHO","3500","8.22","17.4","1","2.46","13.98","8.22"
"PG","Raulzinho Neto","2015-11-23","UTA","OKC","3500","10.22","18.7","2.4","5.29","15.14","10.215"
"PG","Ray McCallum","2015-11-23","SAS","PHO","3500","3.94","10.6","0.5","0.27","7.61","3.94"
"SF","Reggie Bullock","2015-11-23","DET","MIL","3500","0.82","2.4","-1","-0.7","2.34","0.82"
"PG","Reggie Jackson","2015-11-23","DET","MIL","7800","34.53","55.5","23.3","25.59","43.46","34.525"
"SF","Richard Jefferson","2015-11-23","CLE","ORL","3500","11.32","19.2","1.7","5.5","17.13","11.315"
"PF","Richaun Holmes","2015-11-23","PHI","MIN","3700","10.31","19.1","3","4.52","16.11","10.315"
"PG","Ricky Rubio","2015-11-23","MIN","PHI","7100","31.96","52.4","20.7","21.62","42.29","31.955"
"SF","Robert Covington","2015-11-23","PHI","MIN","5600","18.44","33.2","10.4","10.63","26.25","18.44"
"C","Robin Lopez","2015-11-23","NYK","MIA","4400","19.11","35.6","10.5","11.5","26.71","19.105"
"SG","Rodney Hood","2015-11-23","UTA","OKC","4700","21.55","29.5","16.2","17.17","25.93","21.55"
"PG","Ronnie Price","2015-11-23","PHO","SAS","3500","9.4","15.9","-2","3.13","15.67","9.4"
"SF","Rudy Gay","2015-11-23","SAC","CHA","7500","29.5","36.7","22","25.06","33.94","29.5"
"C","Rudy Gobert","2015-11-23","UTA","OKC","7300","29.22","35.2","15.5","23.44","35","29.22"
"PG","Russell Westbrook","2015-11-23","OKC","UTA","11900","54.57","71.2","39.8","45.77","63.37","54.57"
"C","Sasha Kaun","2015-11-23","CLE","ORL","3500","5.7","5.7","5.7","5.7","5.7","5.7"
"SG","Sasha Vujacic","2015-11-23","NYK","MIA","3500","10.82","30.7","-1","2.3","19.34","10.82"
"PF","Serge Ibaka","2015-11-23","OKC","UTA","6600","27.78","41.4","12.1","18.8","36.76","27.78"
"SG","Seth Curry","2015-11-23","SAC","CHA","3500","6.8","11","4.7","4.33","9.27","6.8"
"SF","Shabazz Muhammad","2015-11-23","MIN","PHI","3500","10.85","23.7","2.2","3.92","17.79","10.855"
"PG","Shabazz Napier","2015-11-23","ORL","CLE","3500","9.52","26.5","2.4","2.42","16.62","9.52"
"SF","Sonny Weems","2015-11-23","PHO","SAS","3500","3.98","8.1","1.4","1.52","6.43","3.975"
"PG","Spencer Dinwiddie","2015-11-23","DET","MIL","3500","7.58","12.2","1.2","3.4","11.75","7.575"
"C","Spencer Hawes","2015-11-23","CHA","SAC","3600","13.23","22.5","4.4","7.69","18.78","13.235"
"SF","Stanley Johnson","2015-11-23","DET","MIL","3600","13.75","28.4","2","6.69","20.81","13.75"
"PG","Steve Blake","2015-11-23","DET","MIL","3500","9.18","16.3","0.5","4.79","13.56","9.175"
"SF","Steve Novak","2015-11-23","OKC","UTA","3500","4.2","4.2","4.2","4.2","4.2","4.2"
"C","Steven Adams","2015-11-23","OKC","UTA","4100","16.93","27.6","4.4","10.44","23.43","16.935"
"PG","T.J. McConnell","2015-11-23","PHI","MIN","5000","23.3","34.8","11.4","15.54","31.06","23.3"
"SF","T.J. Warren","2015-11-23","PHO","SAS","3700","15.65","27.8","1.2","7.85","23.45","15.65"
"SF","Tayshaun Prince","2015-11-23","MIN","PHI","3500","7.99","15.2","3.2","4.4","11.58","7.99"
"C","Tibor Pleiss","2015-11-23","UTA","OKC","3500","3.1","3.2","3","3","3.2","3.1"
"C","Tim Duncan","2015-11-23","SAS","PHO","6900","28.76","46.2","13","20.12","37.41","28.765"
"C","Timofey Mozgov","2015-11-23","CLE","ORL","4000","15.67","22.7","1","9.5","21.84","15.67"
"SF","Tobias Harris","2015-11-23","ORL","CLE","6800","28.82","45.1","14","19.43","38.2","28.815"
"PG","Tony Parker","2015-11-23","SAS","PHO","5300","21.41","37.9","9.3","14.61","28.2","21.405"
"PF","Trevor Booker","2015-11-23","UTA","OKC","3600","12.71","31.3","5.6","4.86","20.56","12.71"
"PG","Trey Burke","2015-11-23","UTA","OKC","4900","18.92","29.1","1.7","12.02","25.81","18.915"
"PF","Trey Lyles","2015-11-23","UTA","OKC","3500","5.56","12.1","1.4","1.95","9.18","5.565"
"PF","Tristan Thompson","2015-11-23","CLE","ORL","5600","22.49","37.7","10.8","15.08","29.91","22.495"
"SG","Troy Daniels","2015-11-23","CHA","SAC","3500","2.78","4","1.5","1.85","3.7","2.775"
"PG","Tyler Ennis","2015-11-23","MIL","DET","3500","8.38","12.7","4.9","5.26","11.51","8.385"
"PF","Tyler Hansbrough","2015-11-23","CHA","SAC","3500","9.15","9.7","8.6","8.6","9.7","9.15"
"PG","Tyler Johnson","2015-11-23","MIA","NYK","3800","17.2","29.3","5.7","8.68","25.72","17.2"
"C","Tyson Chandler","2015-11-23","PHO","SAS","5100","19.75","35.9","5.8","11.16","28.35","19.755"
"PG","Tyus Jones","2015-11-23","MIN","PHI","3500","5.7","5.7","5.7","5.7","5.7","5.7"
"PF","Udonis Haslem","2015-11-23","MIA","NYK","3500","5.23","13.3","1.2","-0.47","10.94","5.235"
"SG","Victor Oladipo","2015-11-23","ORL","CLE","7500","29.06","54.6","6.9","16.55","41.58","29.065"
"C","Willie Cauley-Stein","2015-11-23","SAC","CHA","4000","15.94","35.3","4.4","7.13","24.75","15.94"
"SG","Zach LaVine","2015-11-23","MIN","PHI","5700","22.49","39.2","6.9","13.47","31.51","22.49"
